experience_score,user_id
0.38109127148276434,33601274467.0
0.47248944914429514,33601275704.0
0.39841837792740337,33601276703.0
0.44853871340793955,33601276954.0
0.3869340986178257,33601277255.0
0.4684462539778985,33601277922.0
0.3340047848398692,33601278242.0
0.39595328432684634,33601279047.0
0.1267631884732482,33601280078.0
0.46456414927452283,33601282028.0
0.47388439263202115,33601284498.0
0.3540258103102815,33601291883.0
0.31875927355149475,33601291927.0
0.3359008326090211,33601293747.0
0.33307350834666594,33601298492.0
0.4651438847642074,33601300481.0
0.47321065382487504,33601300905.0
0.46587623131621714,33601301311.0
0.46587623131621714,33601301821.0
0.38924481463477484,33601303618.0
0.4549221509645704,33601303858.0
0.32998727139787465,33601304615.0
0.4490574594297735,33601304766.0
0.39519042009484145,33601305514.0
0.4738632759883063,33601307442.0
0.47323532693709147,33601309793.0
0.33165665009298756,33601312811.0
0.3990246002412596,33601312891.0
0.4120315213932214,33601313822.0
0.46584758813453553,33601317710.0
0.40348943699819845,33601319229.0
0.3839951654699814,33601328063.0
0.42697862816446186,33601330095.0
0.34316936260060205,33601330951.0
0.4737717816179714,33601333913.0
0.24514319721686384,33601337151.0
0.4725388630955789,33601340380.0
0.4083332097343119,33601340665.0
0.4658368473732651,33601341116.0
0.3510586791639055,33601343095.0
0.47255651219720496,33601343667.0
0.3847266450389829,33601346281.0
0.3845762147457592,33601351171.0
0.46585116844064184,33601351282.0
0.3315840335771139,33601353061.0
0.4657580889901093,33601355962.0
0.46587623131621714,33601357127.0
0.45619352037288546,33601360181.0
0.4596450508445991,33601360834.0
0.3869340986178257,33601362104.0
0.4737928941042165,33601362210.0
0.3848969911888926,33601363187.0
0.33236204103692574,33601363518.0
0.45748431349031726,33601364523.0
0.4413838387903027,33601364772.0
0.41963275824051977,33601371877.0
0.4738914317263933,33601372292.0
0.47350092328130206,33601372449.0
0.4619375057126414,33601380234.0
0.33005847522613013,33601382126.0
0.34021390986218913,33601387862.0
0.37032276234178413,33601388519.0
0.4559552528316689,33601390589.0
0.46587623131621714,33601391067.0
0.4718301467934688,33601392786.0
0.4658368473732651,33601405938.0
0.45618255296579147,33601410728.0
0.46586190951600087,33601411182.0
0.4725212146580566,33601411727.0
0.4083245653882105,33601420682.0
0.47255651219720496,33601422923.0
0.3930755877525126,33601424222.0
0.3538321509486414,33601426355.0
0.3861961239932205,33601428511.0
0.4477796084649738,33601430444.0
0.4082442656661543,33601434581.0
0.4250937677451326,33601435576.0
0.4658046265030313,33601437007.0
0.46585474877292193,33601437651.0
0.47380345070720825,33601440328.0
0.45931766413799197,33601441500.0
0.4372998634272089,33601442164.0
0.3820402975451061,33601442384.0
0.3417186720655769,33601444267.0
0.45454471607683566,33601445219.0
0.39442956485197017,33601446659.0
0.46584758813453553,33601446891.0
0.4738456795179292,33601452051.0
0.4658117865131609,33601452176.0
0.4658583291313751,33601452818.0
0.46587623131621714,33601454787.0
0.46587623131621714,33601454898.0
0.2886409123731468,33601455942.0
0.414869426013998,33601461301.0
0.4717912680328323,33601472860.0
0.39367073024667226,33601473101.0
0.41429614335636145,33601473815.0
0.466521005838536,33601473844.0
0.38832719539910665,33601475725.0
0.4480645620370106,33601478390.0
0.47187963349542295,33601480020.0
0.4657759875098245,33601480690.0
0.4739125496488451,33601481713.0
0.46570797661834284,33601490353.0
0.4555933796286677,33601490499.0
0.27568505463779613,33601492395.0
0.46572229391496217,33601492822.0
0.46587623131621714,33601492826.0
0.38592292440336484,33601492922.0
0.47384216030379384,33601493120.0
0.41255920597386614,33601495885.0
0.24283536598550262,33601515588.0
0.42335563993523023,33601546226.0
0.34237580387885036,33601591826.0
0.4656900805870259,33601592050.0
0.4574332717523571,33601599283.0
0.45365163555448307,33601630499.0
0.4613197549033072,33601634400.0
0.4574952516588257,33601635229.0
0.4725318036408734,33601637227.0
0.31315481744771595,33601638892.0
0.46851033255954133,33601640509.0
0.4658583291313751,33601640633.0
0.3491613231102249,33601643040.0
0.47320360460365724,33601645914.0
0.47391606939581726,33601649904.0
0.4549881381849973,33601712373.0
0.4227709168818597,33601712551.0
0.31876646640340195,33601713789.0
0.47246121493897797,33601714799.0
0.46581536655749667,33601717042.0
0.3821660228517432,33601718622.0
0.3417186720655769,33601719194.0
0.4725247442924292,33601720129.0
0.3274875397823388,33601722690.0
0.45623739229878824,33601723199.0
0.3388033298155589,33601726215.0
0.45421259231916755,33601728581.0
0.3660244870601209,33601728908.0
0.4340558295441767,33601730392.0
0.4684302133660778,33601732748.0
0.4448674989066558,33601736678.0
0.4027487168692021,33601744371.0
0.46585116844064184,33601744789.0
0.47140251795524846,33601746755.0
0.4021271434398331,33601750273.0
0.3452327175925662,33601751417.0
0.46586190951600087,33601754045.0
0.40053021667537103,33601756502.0
0.46581536655749667,33601759499.0
0.45623739229878824,33601761539.0
0.4052601967247284,33601763446.0
0.26475355349609986,33601768566.0
0.3997296071526092,33601769835.0
0.29974796049156793,33601772244.0
0.26948119464648906,33601772284.0
0.4556116851506292,33601772883.0
0.46512596003844153,33601776381.0
0.40149689900717506,33601776518.0
0.42582796246840204,33601776753.0
0.47181229829497456,33601777397.0
0.3823373287234358,33601782461.0
0.47391606939581726,33601786477.0
0.4125349819060299,33601789532.0
0.46582252672470675,33601790898.0
0.46585474877292193,33601792898.0
0.3906558332318191,33601795871.0
0.33305628955779815,33601796381.0
0.4164950226244082,33601797511.0
0.4368699655294277,33601798337.0
0.44225218558210005,33601807177.0
0.4264665074028712,33601811291.0
0.4738667953623176,33601813096.0
0.4639111604904818,33601814229.0
0.46587623131621714,33601814847.0
0.38109127148276434,33601817275.0
0.38462897228783927,33601820084.0
0.47387735364421274,33601824800.0
0.4738386411163066,33601826191.0
0.39825381535773424,33601827854.0
0.4125834308018339,33601828791.0
0.4014369059234313,33601828851.0
0.4574952516588257,33601830371.0
0.47368030526976257,33601834757.0
0.4430129904227984,33601835747.0
0.3999715835450412,33601836991.0
0.41707275792062265,33601839036.0
0.46587623131621714,33601840408.0
0.46587265082690726,33601845118.0
0.3547978379875947,33601846689.0
0.47323532693709147,33601858995.0
0.4013486195617841,33601860268.0
0.47380345070720825,33601860726.0
0.36326588134343213,33601865477.0
0.35045211302823315,33601866208.0
0.47377530029903253,33601869193.0
0.43930398582708097,33601869352.0
0.4657437706457434,33601869481.0
0.47390551023481003,33601880115.0
0.40057201360838446,33601904884.0
0.4677596681844595,33601907690.0
0.45278094619968007,33601909453.0
0.4124824990340297,33601909718.0
0.3710045240922912,33601911675.0
0.47318598201619144,33601912417.0
0.4725423928627782,33601914036.0
0.41243001973241616,33601914572.0
0.3416649730463204,33601914719.0
0.47389847092732457,33601915809.0
0.40694634841888866,33601918631.0
0.46587623131621714,33601919660.0
0.4657759875098245,33601921376.0
0.3847266450389829,33601921901.0
0.473821045578612,33601925166.0
0.45024401350874366,33601926151.0
0.41966054173677525,33601926912.0
0.47323180212697447,33601929332.0
0.46585116844064184,33601931467.0
0.34329620302200053,33601932873.0
0.47255651219720496,33601936962.0
0.46582610684758,33601941280.0
0.4739090299285092,33601941304.0
0.4021271434398331,33601941584.0
0.46582252672470675,33601948360.0
0.3711708487135199,33601949161.0
0.3359179055897173,33601949255.0
0.47255651219720496,33601950712.0
0.46574019112513004,33601950897.0
0.47383512195546795,33601951484.0
0.4657867269358955,33601953415.0
0.46003650328707263,33601953556.0
0.46584400785460356,33601956960.0
0.435528818092204,33601958463.0
0.45108577138709577,33601959641.0
0.41784514433713815,33601960082.0
0.4657616686416759,33601962666.0
0.44898903991225825,33601962697.0
0.38990727860218577,33601964267.0
0.4556116851506292,33601964482.0
0.26607483233977,33601964525.0
0.47384919875871206,33601966123.0
0.39875368051692583,33601973059.0
0.4451665699042984,33601974265.0
0.3832658757765185,33601977723.0
0.46587623131621714,33601983313.0
0.47184428532060535,33601984328.0
0.43575225293061176,33601991490.0
0.4108612503487034,33601995311.0
0.4469012187249219,33601996198.0
0.39291392798631897,33601998451.0
0.40972452530824366,33601999009.0
0.4013486195617841,33601999297.0
0.4044741117379573,33602009419.0
0.4498065653713266,33602030025.0
0.45623739229878824,33602030494.0
0.31993370206783395,33602033337.0
0.47117284012690847,33602040916.0
0.4305538444360678,33602044440.0
0.4052098542235089,33602044871.0
0.4738949513135393,33602054186.0
0.4165113103090734,33602062597.0
0.4657043973596813,33602063065.0
0.4658368473732651,33602067159.0
0.454962475508871,33602067606.0
0.09137583515292294,33602071541.0
0.47117637991518757,33602071841.0
0.4657294527204471,33602072101.0
0.42697082971952127,33602074737.0
0.4523258578520066,33602076266.0
0.38784227595913473,33602077356.0
0.47388087312479615,33602078457.0
0.3979730859149232,33602079739.0
0.38841645669559766,33602083443.0
0.42449493936348914,33602092648.0
0.3734563261916043,33602093068.0
0.42706525954066465,33602101060.0
0.4718548894945188,33602108912.0
0.4372543788999061,33602110305.0
0.47388791216588705,33602114198.0
0.4657652483194313,33602120097.0
0.4125551685764362,33602131713.0
0.4013486195617841,33602133096.0
0.3683686484247541,33602136504.0
0.47186195907643363,33602138148.0
0.38855635459983057,33602141948.0
0.4657437706457434,33602147707.0
0.46587623131621714,33602148432.0
0.45361621548043835,33602149825.0
0.41256324339241074,33602150518.0
0.4684106584537074,33602154214.0
0.26029089017849605,33602157679.0
0.46584758813453553,33602160260.0
0.3835539456974925,33602165721.0
0.44110426026109184,33602172456.0
0.3431392885890895,33602173494.0
0.4657043973596813,33602180770.0
0.4057273998296182,33602183649.0
0.27617602876320396,33602187527.0
0.4657795672923293,33602187656.0
0.46785948696663715,33602194307.0
0.38181391617220756,33602196121.0
0.4705317176030955,33602199184.0
0.4216792468035143,33602199434.0
0.4639003736007982,33602222701.0
0.38215971170092067,33602223444.0
0.3330356283143972,33602231230.0
0.19789586118964203,33602231441.0
0.3134364753685583,33602232273.0
0.4239495828314409,33602232326.0
0.4658368473732651,33602235492.0
0.46587623131621714,33602238395.0
0.4119717947518539,33602239758.0
0.4026587693683488,33602247296.0
0.3446831402409963,33602247890.0
0.32146040705264955,33602249428.0
0.46575450936473217,33602251060.0
0.44822926712685823,33602254467.0
0.38109127148276434,33602257509.0
0.2784920720280432,33602265323.0
0.34761301477741513,33602265538.0
0.4739090299285092,33602266519.0
0.4535643335204779,33602270344.0
0.2855131243342191,33602271877.0
0.3878062236559108,33602276143.0
0.38841645669559766,33602280268.0
0.4188502046896394,33602283171.0
0.47388791216588705,33602284276.0
0.45623739229878824,33602285725.0
0.33591449091407993,33602291834.0
0.47391606939581726,33602294882.0
0.4543630891087531,33602295816.0
0.46719639546540526,33602298098.0
0.3861961239932205,33602299978.0
0.46586190951600087,33602301030.0
0.3919577086568843,33602310794.0
0.20249027661764388,33602311339.0
0.47388087312479615,33602320856.0
0.4739019905677483,33602321846.0
0.3160618937904081,33602326502.0
0.47115868123870613,33602329448.0
0.452449956088567,33602333075.0
0.3885254233898414,33602341517.0
0.33253379866140625,33602342160.0
0.3820944370396465,33602345442.0
0.41169644216462,33602347004.0
0.4658583291313751,33602350256.0
0.46585474877292193,33602352871.0
0.42454201207501474,33602355878.0
0.4639075648345407,33602356219.0
0.3900842126514888,33602356719.0
0.4002681729488331,33602361672.0
0.4738949513135393,33602361709.0
0.38264040967832635,33602364241.0
0.39367073024667226,33602367464.0
0.46586190951600087,33602371606.0
0.41071449736611915,33602371614.0
0.3861961239932205,33602374931.0
0.46587623131621714,33602379934.0
0.45864695774298664,33602384332.0
0.46962496809506893,33602387152.0
0.3869340986178257,33602389144.0
0.34994863387482283,33602390278.0
0.4652191757481124,33602391686.0
0.4562300800558836,33602392763.0
0.4718089397987301,33602397134.0
0.31377551539084764,33602397358.0
0.39442956485197017,33602500283.0
0.46587623131621714,33602500592.0
0.46584042760084654,33602500672.0
0.3686171575665281,33602500925.0
0.4467582738455362,33602501798.0
0.4698790616543218,33602505608.0
0.31627870123147067,33602511716.0
0.3366286415657017,33602514992.0
0.3861961239932205,33602517288.0
0.40057201360838446,33602517601.0
0.3743649691020399,33602523742.0
0.4184571555124278,33602526217.0
0.4013486195617841,33602534274.0
0.4076295859885196,33602601941.0
0.39193067028285017,33602603028.0
0.46584758813453553,33602603382.0
0.33166702529793657,33602606680.0
0.4738914317263933,33602606751.0
0.45623739229878824,33602609118.0
0.43303161674422036,33602609552.0
0.46580104653723853,33602609930.0
0.45683604259276606,33602610021.0
0.39671814595850285,33602610036.0
0.41178776186873506,33602610552.0
0.452172288062243,33602611944.0
0.46580104653723853,33602612437.0
0.4724329824346045,33602617733.0
0.4448707296405426,33602618826.0
0.42969629661395975,33602621998.0
0.4543667602954255,33602623028.0
0.46569365974088983,33602623273.0
0.3200807865625919,33602625396.0
0.4737119681193896,33602629196.0
0.3009652470026217,33602629615.0
0.4675565294069707,33602633466.0
0.45623739229878824,33602638208.0
0.4658583291313751,33602640881.0
0.45685064646878887,33602641627.0
0.4677596681844595,33602644734.0
0.4725318036408734,33602645021.0
0.4270371194298256,33602646120.0
0.40294146555473026,33602652501.0
0.4738104885758101,33602652588.0
0.3309539085109187,33602660271.0
0.4555176273798742,33602662604.0
0.39193495303083076,33602663320.0
0.4060481446350641,33602664753.0
0.4684462539778985,33602667182.0
0.4581273861747885,33602669373.0
0.3220386809714201,33602669597.0
0.47391606939581726,33602670470.0
0.4639111604904818,33602670657.0
0.30126712658284605,33602670859.0
0.4564892039273499,33602671269.0
0.427052717973173,33602671343.0
0.3991231098726409,33602673873.0
0.46587623131621714,33602674980.0
0.38990727860218577,33602679954.0
0.46580104653723853,33602680779.0
0.4731754087829897,33602682883.0
0.4712046991750175,33602684883.0
0.458627129981737,33602685655.0
0.47187963349542295,33602685779.0
0.41092426095186246,33602687441.0
0.46580104653723853,33602689205.0
0.41236543472611226,33602689861.0
0.4628321464675495,33602692219.0
0.4657580889901093,33602696721.0
0.47390551023481003,33602698306.0
0.47255298232375503,33602710089.0
0.47300979273824983,33602710784.0
0.4044741117379573,33602711821.0
0.4270176217672556,33602714469.0
0.32636362194631285,33602714618.0
0.3839951654699814,33602715471.0
0.4626041189871997,33602717212.0
0.4280975477897994,33602718097.0
0.32615247899833427,33602721470.0
0.4556116851506292,33602722180.0
0.4176972569553099,33602725763.0
0.4739019905677483,33602726085.0
0.38109127148276434,33602726117.0
0.39519042009484145,33602726528.0
0.41540142062176094,33602726541.0
0.4689739891499071,33602726932.0
0.46587623131621714,33602727465.0
0.3869340986178257,33602727669.0
0.46586190951600087,33602728398.0
0.3847266450389829,33602730981.0
0.3843966456333691,33602733361.0
0.47187963349542295,33602733650.0
0.38109127148276434,33602736771.0
0.4738914317263933,33602736975.0
0.46587623131621714,33602739355.0
0.45686525075393636,33603000709.0
0.46587623131621714,33603001280.0
0.47384919875871206,33603001780.0
0.385041878604534,33603006821.0
0.46587623131621714,33603007878.0
0.4738280837137391,33603011920.0
0.47391606939581726,33603012925.0
0.41374149356456535,33603014830.0
0.45156053391914025,33603016176.0
0.4498199416738456,33603018244.0
0.47383512195546795,33603018542.0
0.42043252284072735,33603018703.0
0.46587623131621714,33603020030.0
0.4541748197667782,33603021300.0
0.4524904472778276,33603021500.0
0.34996174335103913,33603023889.0
0.4013486195617841,33603024254.0
0.4125834308018339,33603025287.0
0.3711695993516014,33603026783.0
0.4543667602954255,33603030845.0
0.45020414293915423,33603035696.0
0.45472847322980003,33603036250.0
0.4729675172175614,33603036896.0
0.4711622209210184,33603040225.0
0.47385975664093954,33603041500.0
0.44785977395771204,33603042784.0
0.3409936959797772,33603043645.0
0.4624474098210785,33603048898.0
0.4738562373202178,33603052046.0
0.40859468319121084,33603052255.0
0.4215014189914838,33603052452.0
0.4652191757481124,33603054122.0
0.2746042594803661,33603061060.0
0.40400523862277926,33603061562.0
0.31782245086819044,33603062998.0
0.32614549755135935,33603066906.0
0.4237114283269441,33603068127.0
0.23058426644411265,33603070937.0
0.40328715158733947,33603071385.0
0.4738632759883063,33603076282.0
0.4738069696281822,33603081358.0
0.33166702529793657,33603083956.0
0.361928698737091,33603084625.0
0.4150910520640764,33603086326.0
0.46587623131621714,33603091233.0
0.39931549234017577,33603096109.0
0.46584758813453553,33603099027.0
0.46575092976554505,33603099229.0
0.3614174494663503,33603101761.0
0.45172348025311887,33603103666.0
0.38578555031430906,33603103689.0
0.46587623131621714,33603104056.0
0.4052289032533603,33603105371.0
0.3188132236343529,33603106956.0
0.38109127148276434,33603108000.0
0.3461034812724134,33603110077.0
0.4226537867070806,33603110310.0
0.4657795672923293,33603112283.0
0.42576538162358996,33603113940.0
0.4549881381849973,33603116757.0
0.401319675043827,33603123454.0
0.3216908663060914,33603123670.0
0.45868529452682144,33603123680.0
0.4470332028078835,33603123734.0
0.47391606939581726,33603125800.0
0.42776193096049975,33603126777.0
0.38109127148276434,33603127443.0
0.7456240503788657,33603127838.0
0.40076434184268966,33603128068.0
0.4626113304791871,33603128231.0
0.4163461535543357,33603128841.0
0.4215093230183685,33603129099.0
0.46586548992679855,33603130201.0
0.39100049579075713,33603133506.0
0.4520016092398142,33603133969.0
0.4052101669903764,33603137647.0
0.46587623131621714,33603151204.0
0.41775346583307116,33603151716.0
0.3847266450389829,33603155651.0
0.46716069292889517,33603157478.0
0.4519051957928456,33603157768.0
0.4013486195617841,33603160786.0
0.3839951654699814,33603162112.0
0.4365579014812306,33603162841.0
0.45409630372323273,33603162924.0
0.33220555417118913,33603163747.0
0.46587623131621714,33603167095.0
0.46576882802337494,33603170193.0
0.40218122437086845,33603174378.0
0.42264196671067555,33603174406.0
0.47187963349542295,33603175101.0
0.46584758813453553,33603175500.0
0.47323532693709147,33603176411.0
0.40471853258364965,33603176802.0
0.39632798439113087,33603178686.0
0.36304539970849986,33603179545.0
0.4466007061433168,33603180208.0
0.46587623131621714,33603180735.0
0.28813122059455565,33603181048.0
0.4013988041506586,33603181827.0
0.32073098237875497,33603183202.0
0.4615346631026925,33603183338.0
0.46852457340310216,33603183650.0
0.47323180212697447,33603184766.0
0.38916081573680383,33603191043.0
0.42523086450730896,33603194819.0
0.454326378638333,33603197987.0
0.46587623131621714,33603198720.0
0.4663672904875038,33603201118.0
0.45623739229878824,33603202464.0
0.47378937528986453,33603205372.0
0.47376474433582966,33603205924.0
0.3432061241634459,33603207226.0
0.47255651219720496,33603209007.0
0.47382456463285,33603210276.0
0.47369437738064635,33603214389.0
0.4642305586755216,33603215679.0
0.1385335489540262,33603218027.0
0.10388973673024533,33603218286.0
0.4724506275504922,33603218841.0
0.41589944538957374,33603223023.0
0.47255298232375503,33603225007.0
0.46587623131621714,33603231088.0
0.41301607045276356,33603231707.0
0.4014918527140334,33603232999.0
0.4096752777388524,33603235994.0
0.457457865433884,33603237107.0
0.2644601559951503,33603238266.0
0.46582610684758,33603240931.0
0.41893117567403404,33603244817.0
0.4562300800558836,33603245148.0
0.3702913261518644,33603246698.0
0.3906558332318191,33603250911.0
0.4549844720121097,33603251071.0
0.47298865449838223,33603254571.0
0.3885740624297383,33603254853.0
0.3847266450389829,33603257919.0
0.46587623131621714,33603261639.0
0.4718584242722127,33603265492.0
0.4731577872598345,33603267518.0
0.45512345749619365,33603268590.0
0.47372604119044864,33603269008.0
0.4549478116820779,33603270762.0
0.46587623131621714,33603272803.0
0.45550186157540884,33603273408.0
0.4052601967247284,33603273409.0
0.3847266450389829,33603273552.0
0.4593943897998147,33603273703.0
0.47255651219720496,33603275307.0
0.3937431466970744,33603278374.0
0.4735747780452142,33603280106.0
0.4657294527204471,33603282545.0
0.34332740314758325,33603283993.0
0.43407367829516785,33603284136.0
0.4704714551237011,33603284839.0
0.3990246002412596,33603286181.0
0.3469413829260874,33603287182.0
0.47382456463285,33603291801.0
0.4657867269358955,33603291937.0
0.4738949513135393,33603294123.0
0.4517702506220897,33603294389.0
0.4052601967247284,33603296667.0
0.47383160282127856,33603296839.0
0.4175337993528828,33603297373.0
0.4658117865131609,33603302620.0
0.466521005838536,33603302933.0
0.4665317319745724,33603310016.0
0.42082210179554563,33603310355.0
0.4657366116307091,33603310739.0
0.4680263948150977,33603317423.0
0.4612471825383379,33603317641.0
0.4574004618584256,33603320753.0
0.3394998807970125,33603322061.0
0.4267681024172486,33603324519.0
0.3702913261518644,33603325313.0
0.3507282891456539,33603326106.0
0.46978260049606235,33603329682.0
0.46653530740567345,33603329735.0
0.46579388668420024,33603331541.0
0.4739125496488451,33603332286.0
0.45620448800974867,33603333182.0
0.4738069696281822,33603338225.0
0.34649461767592804,33603338568.0
0.4716817178955601,33603338820.0
0.40993744385665615,33603340310.0
0.4657437706457434,33603340542.0
0.4690885565312655,33603341449.0
0.37228010464755973,33603341587.0
0.3175126323876271,33603342733.0
0.45623739229878824,33603342799.0
0.46581536655749667,33603343098.0
0.46587623131621714,33603343108.0
0.46587623131621714,33603343219.0
0.24213425307200445,33603344118.0
0.44902121480947543,33603346799.0
0.46575450936473217,33603347098.0
0.3847266450389829,33603347730.0
0.47321770315250367,33603350287.0
0.46753400065707046,33603351479.0
0.47385975664093954,33603351697.0
0.4391973886747517,33603352886.0
0.37831430734768834,33603353490.0
0.4148413237489122,33603353926.0
0.4018240526184294,33603354152.0
0.4566982568662199,33603354770.0
0.46574019112513004,33603355493.0
0.46581894662801215,33603357654.0
0.47321065382487504,33603358890.0
0.388503789306067,33603360599.0
0.447565144610121,33603362182.0
0.4711622209210184,33603363431.0
0.46044665561798,33603364387.0
0.4739090299285092,33603364669.0
0.4125551685764362,33603365337.0
0.4586111527201836,33603365728.0
0.46586190951600087,33603366529.0
0.47391606939581726,33603369328.0
0.4658046265030313,33603369542.0
0.46585474877292193,33603372185.0
0.4657366116307091,33603372686.0
0.42693963685865405,33603374839.0
0.3856601665157675,33603376323.0
0.39215916983717813,33603378166.0
0.412500661765483,33603380766.0
0.42028764710744376,33603388588.0
0.4581273861747885,33603392123.0
0.46982874698565913,33603394871.0
0.465797466597628,33603395982.0
0.45101058356095525,33603396181.0
0.47323180212697447,33603397760.0
0.4192057059259562,33603398016.0
0.30894224355231586,33603400320.0
0.4657616686416759,33603400706.0
0.39503558878208905,33603405986.0
0.46584758813453553,33603406771.0
0.4271229159633206,33603408220.0
0.461258288900851,33603408240.0
0.4738104885758101,33603409694.0
0.46587623131621714,33603409901.0
0.4658046265030313,33603410097.0
0.38721943959280064,33603412193.0
0.3351789660633819,33603412972.0
0.4125793932777247,33603424402.0
0.35915911350032287,33603425037.0
0.46586190951600087,33603432861.0
0.4738914317263933,33603433188.0
0.3453754425971704,33603433374.0
0.31222378644133353,33603433551.0
0.39215916983717813,33603433662.0
0.41896423694825835,33603435791.0
0.46456414927452283,33603436713.0
0.4125834308018339,33603437761.0
0.40630580564286106,33603438056.0
0.4153741559328942,33603439317.0
0.43975829324627047,33603441734.0
0.47385975664093954,33603448151.0
0.47323532693709147,33603450677.0
0.20084123368275025,33603452493.0
0.46587623131621714,33603452974.0
0.3476921787857655,33603455249.0
0.4437590250519415,33603457013.0
0.4691916462912455,33603460784.0
0.46587623131621714,33603462303.0
0.45129271948344035,33603464415.0
0.47305207209461103,33603466299.0
0.46585474877292193,33603466991.0
0.4185333360181199,33603471272.0
0.43696424451205923,33603473023.0
0.46572229391496217,33603473462.0
0.46587623131621714,33603473977.0
0.3945115909991668,33603474279.0
0.4144720774234003,33603474563.0
0.427044918655581,33603474734.0
0.2504026239044875,33603475453.0
0.46587623131621714,33603477896.0
0.4309290804475636,33603484677.0
0.4639111604904818,33603486774.0
